,VOC,JSC,FF,PCE,Electrolyte,Molecule SMILE,Exposure time (h),Solar simulator at 1.5G (mW/cm2),Dye loading (nmol/cm2),Semiconductor Type,Semiconductor Film Thickness (um),Semiconductor Scattering Layer Thickness (um),Used Co-sensitizer,Used Co-adsorbent,Co-adsorbent type,Co-adsorbent Conc. (mM),Active area (cm2)
3611,679.0,15.24,0.7,7.24,Iodide_Triiodide,CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(cc1)/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccccc1)cc5)/c1ccc(cc1)n1c2ccccc2c2c1cccc2)/C=C4)\c1ccccc1.CCCCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nccn2)c1ccc(s1)/C=C(/C(=O)O)\C#N,18.0,100.0,152.64,TiO2,15.0,0.0,1,1,DCA,0.4,0.25
3612,703.0,12.06,0.71,6.02,Iodide_Triiodide,CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(cc1)/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccccc1)cc5)/c1ccc(cc1)n1c2ccccc2c2c1cccc2)/C=C4)\c1ccccc1.CCCCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nccn2)c1ccc(s1)/C=C(/C(=O)O)\C#N,18.0,100.0,152.64,TiO2,15.0,0.0,1,1,DCA,0.4,0.25
3613,731.0,12.07,0.738,6.5,Co(II)_Co(III),CCCCCCCCCCCCOc1cccc(c1/C/1=c/2\cc/c/3=C(\C#Cc4c5ccccc5c(c5c4cccc5)C#Cc4ccc(cc4)N(CCCCCCCC)CCCCCCCC)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/C#Cc1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O)cc5)/c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC)/C=C4)OCCCCCCCCCCCC,12.0,100.0,152.64,TiO2,5.0,4.0,0,1,CDCA,10.0,0.16
3614,706.0,10.06,0.78,5.5,Co(II)_Co(III),CCCCCCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC)/C#Cc1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O)/C#Cc1c2ccccc2c(c2c1cccc2)N(CCCCCCCC)CCCCCCCC)OCCCCCCCCCCCC,12.0,100.0,152.64,TiO2,5.0,4.0,0,1,CDCA,10.0,0.16
3615,805.0,17.22,0.741,10.3,Co(II)_Co(III),CCCCCCCCCCCCOc1cccc(c1/C/1=c/2\cc/c/3=C(\C#Cc4c5ccccc5c(c5c4cccc5)N(c4ccc(cc4)CCCCCCCC)c4ccc(cc4)CCCCCCCC)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/C#Cc1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O)cc5)/c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC)/C=C4)OCCCCCCCCCCCC,12.0,100.0,152.64,TiO2,5.0,4.0,0,1,CDCA,10.0,0.16
3616,700.0,4.2,0.78,2.3,Iodide_Triiodide,CCCCCCCCCCCCC#CC#CCCCCCCCCCNC(=O)c1ccc(cc1)/C/1=c/2\cc/c/3=C(\c4ccc(cc4)C(=O)NCCCCCCCCCC#CC#CCCCCCCCCCCCC)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccc(cc1)C(=O)NCCCCCCCCCC#CC#CCCCCCCCCCCCC)cc5)/c1ccc(cc1)C(=O)O)/C=C4,16.0,100.0,152.64,TiO2,8.0,5.0,0,0,None,0.0,0.25
3617,630.0,8.58,0.66,3.57,Iodide_Triiodide,Br/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/Br)/c1ccc(cc1)C(C)(C)C)/c1ccncc1,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,0.4,0.2
3618,690.0,10.52,0.7,5.08,Iodide_Triiodide,Br/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccc(cc1)C(C)(C)C)cc5)/Br)/C=C4)\c1ccnc(c1)c1ccccn1,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,0.4,0.2
3619,700.0,14.43,0.73,7.35,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=c/2\cc/c/3=C(\C#Cc4ccc5c6c4cc(c4ccc(cc4OCCCCCC)OCCCCCC)c4n6c(c(c5)c5ccc(cc5OCCCCCC)OCCCCCC)cc4)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/C#Cc1ccc(cc1)C(=O)O)cc5)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C=C4)OCCCCCCCC,12.0,100.0,152.64,TiO2,10.0,3.0,0,1,CDCA,0.2,0.16
3620,708.0,11.37,0.6913,5.57,Iodide_Triiodide,CCCCCCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC)/C#Cc1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)c1ccc(cc1)OCCCCCC)/C#Cc1c(CCCCCCC)c(CCCCCCC)c(c2c1nsn2)c1ccc(cc1)C(=O)O)OCCCCCCCCCCCC,10.0,100.0,152.64,TiO2,12.0,5.0,0,1,CDCA,2.0,0.25
3621,660.0,0.58,0.43,0.16,Iodide_Triiodide,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2
3622,660.0,10.9,0.73,5.25,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C#Cc1ccc(cc1)N(C)C)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,0.5,100.0,152.64,TiO2,10.0,3.0,0,1,CDCA,0.2,0.16
3623,660.0,10.4,0.53,3.65,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C#Cc1ccc(cc1)N(C)C)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,1.0,100.0,152.64,TiO2,10.0,3.0,0,1,CDCA,0.2,0.16
3624,660.0,13.38,0.71,6.25,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,1.5,TiO2,9.0,5.0,0,0,None,0.0,0.25
3625,660.0,11.02,0.7,5.09,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,1.33,TiO2,9.0,5.0,0,0,None,0.0,0.25
3626,630.0,7.93,0.7,3.5,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,1.97,TiO2,9.0,5.0,0,1,CDCA,5.12,0.25
3627,670.0,12.66,0.71,5.99,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,1.02,TiO2,9.0,5.0,0,1,CDCA,5.12,0.25
3628,660.0,11.99,0.69,5.51,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,8.91,TiO2,9.0,5.0,0,1,CDCA,5.12,0.25
3629,570.0,9.04,0.66,3.36,Iodide_Triiodide,CCCCC(Cc1ccc(cc1)N(c1ccc(cc1)CC(CCCC)CC)c1ccc(cc1)/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1c(C)cc(cc1C)C)cc5)/c1ccc(cc1)C(=O)O)/C=C4)\c1c(C)cc(cc1C)C)CC,12.0,100.0,152.64,TiO2,9.5,4.0,0,0,None,0.0,0.25
3630,965.0,17.3,0.71,11.9,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,100.0,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3631,772.0,15.0,0.66,7.6,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,100.0,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3632,832.0,15.8,0.71,9.4,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,100.0,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3633,843.0,1.843,0.841,13.07,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,10.4,152.64,TiO2,5.0,5.0,1,0,None,0.0,0.36
3634,896.0,9.177,0.798,13.15,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,50.1,152.64,TiO2,5.0,5.0,1,0,None,0.0,0.36
3635,927.0,17.053,0.779,12.29,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,99.5,152.64,TiO2,5.0,5.0,1,0,None,0.0,0.36
3636,745.0,1.5,0.82,9.5,Co(II)_Co(III),CCCCCCc1ccc(cc1)N(/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cc5)/C#Cc1ccc(cc1)C(=O)O)/C=C4)\c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCC,18.0,9.4,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3637,805.0,8.0,0.76,9.5,Co(II)_Co(III),CCCCCCc1ccc(cc1)N(/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cc5)/C#Cc1ccc(cc1)C(=O)O)/C=C4)\c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCC,18.0,51.3,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3638,825.0,14.9,0.69,8.4,Co(II)_Co(III),CCCCCCc1ccc(cc1)N(/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cc5)/C#Cc1ccc(cc1)C(=O)O)/C=C4)\c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCC,18.0,99.8,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3639,792.0,1.77,0.809,12.2,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,9.3,152.64,TiO2,5.0,5.0,1,0,None,0.0,0.36
3640,862.0,9.57,0.773,12.5,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,51.1,152.64,TiO2,5.0,5.0,1,0,None,0.0,0.36
3641,891.0,18.21,0.746,12.2,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,99.7,152.64,TiO2,5.0,5.0,1,0,None,0.0,0.36
3642,875.0,1.7,0.77,12.5,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,9.4,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3643,650.0,15.89,0.5,5.16,Iodide_Triiodide,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O,3.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,1.0
3644,570.0,6.28,0.7,2.51,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,2.35,TiO2,9.0,5.0,0,0,None,0.0,0.25
3645,940.0,9.3,0.74,12.7,Co(II)_Co(III),CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,18.0,51.2,152.64,TiO2,5.0,5.0,0,0,None,0.0,0.36
3646,710.0,12.6,0.67,5.9,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C#Cc1ccc(cc1)N(C)C)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCC,1.0,100.0,152.64,TiO2,10.0,3.0,0,1,CDCA,2.0,0.16
3647,676.0,17.43,0.686,8.1,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=c/2\cc/c/3=C(\C#Cc4ccc(cc4)N(c4ccc(cc4)OC)c4ccc(cc4)OC)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/C#Cc1ccc(cc1)C(=O)O)cc5)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C=C4)OCCCCCCCC,3.0,100.0,152.64,TiO2,15.0,0.0,0,0,None,0.0,0.16
3648,631.0,12.05,0.721,5.5,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=c/2\cc/c/3=C(\C#Cc4ccc(cc4)N(c4ccc(cc4)OC)c4ccc(cc4)OC)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/C#Cc1ccc(cc1)/C=C(/C(=O)O)\C#N)cc5)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C=C4)OCCCCCCCC,3.0,100.0,152.64,TiO2,15.0,0.0,0,0,None,0.0,0.16
3649,634.0,14.87,0.7,6.6,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/C#Cc1ccc(cc1)C(=O)O)/C#Cc1ccc(cc1)N(CCCC)CCCC)OCCCCCCCC,3.0,100.0,152.64,TiO2,15.0,0.0,0,0,None,0.0,0.16
3650,439.0,4.59,0.6715,1.35,Iodide_Triiodide,CCCCCOCc1c(OC)cc(cc1OC)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1cc(OC)c(c(c1)OC)OCCCCCC)/c1cc2cccc3c2c2c1cccc2cc3)/C#Cc1ccc(s1)/C=C(\C(=O)O)/C#N,16.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
3651,525.0,8.19,0.7321,3.14,Iodide_Triiodide,CCCCCOCc1c(OC)cc(cc1OC)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1cc(OC)c(c(c1)OC)OCCCCCC)/c1cc2cccc3c2c2c1cccc2cc3)/C#Cc1ccc(s1)C=C(C(=O)O)C(=O)O,16.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
3652,443.0,3.04,0.6892,0.92,Iodide_Triiodide,CCCCCOCc1c(OC)cc(cc1OC)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1cc(OC)c(c(c1)OC)OCCCCCC)/c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2cccc1)/C#Cc1ccc(s1)/C=C(\C(=O)O)/C#N,16.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
3653,570.0,5.7,0.7,2.27,AN-50,COc1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C/1\N=C(/C(=c\3/cc2)/c2ccc(cc2)OC)C=C1/C=C(\C(=O)O)/C#N)/c1ccc(cc1)OC)/c1ccc(cc1)OC,20.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,0.4,0.16
3654,424.0,4.21,0.7188,1.28,Iodide_Triiodide,CCCCCOCc1c(OC)cc(cc1OC)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1cc(OC)c(c(c1)OC)OCCCCCC)/c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2cccc1)/C#Cc1ccc(s1)C=C(C(=O)O)C(=O)O,16.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
3655,713.0,14.06,0.721,7.23,Iodide_Triiodide,CCCCCCCCc1ccc(cc1)N(/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/C#Cc1ccc(c2c1cccc2)C(=O)O)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3656,679.0,5.09,0.743,2.57,Iodide_Triiodide,CCCCCCCCc1ccc(cc1)N(/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/C#Cc1c2ccccc2c(c2c1cccc2)C(=O)O)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3657,651.0,8.79,0.748,4.28,Iodide_Triiodide,CCCCCCCCc1ccc(cc1)N(/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/C#Cc1ccc(c2c1cccc2)/C=C(/C(=O)O)\C#N)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3658,632.0,6.03,0.752,2.86,Iodide_Triiodide,CCCCCCCCc1ccc(cc1)N(/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/C#Cc1c2ccccc2c(c2c1cccc2)/C=C(/C(=O)O)\C#N)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)CCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3659,745.0,15.37,0.702,8.04,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(c2c1cccc2)C(=O)O)OCCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3660,720.0,11.59,0.723,6.03,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1c2ccccc2c(c2c1cccc2)C(=O)O)OCCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3661,696.0,11.3,0.737,5.8,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1ccc(c2c1cccc2)/C=C(/C(=O)O)\C#N)OCCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
3662,673.0,7.17,0.755,3.64,Iodide_Triiodide,CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/N(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C#Cc1c2ccccc2c(c2c1cccc2)/C=C(/C(=O)O)\C#N)OCCCCCCCC,3.0,100.0,152.64,TiO2,10.0,4.0,0,1,CDCA,10.0,0.25
